id,crewdos,return,title,revenue,budget,year
19657,Mastan Alibhai Burmawalla,0,Baazigar,0,0,1993
19657,Abbas Alibhai Burmawalla,0,Baazigar,0,0,1993
173728,Sai Paranjape,0,Sparsh,0,0,1980
49035,Mani Ratnam,3,Alaipayuthey,6000000,2000000,2000
81273,Milan Luthria,0,The Dirty Picture,0,0,2011
19636,Priyadarshan,0,Garam Masala,0,0,2005
19637,Priyadarshan,0,Chup Chup Ke,0,0,2006
54971,Harmesh Malhotra,0,Dulhe Raja,0,0,1998
170838,David Dhawan,0,Mr. & Mrs. Khiladi,0,0,1997
38637,Gautham Vasudev Menon,4.666666667,Vaaranam Aayiram,14000000,3000000,2008
97342,Krish (Radhakrishna Jagarlamudi),0,Vedam,0,0,2010
182131,Yoh Yoshinari,0,Little Witch Academia,0,480000,2013
58493,Jennifer Arnold,0,A Small Act,0,0,2010
62368,Kazuya Sasahara,0,Cat Shit One,0,0,2010
245536,Peter Vacz,0,Rabbit and Deer,0,0,2013
312940,Anna Kadykova,0,The Mole at the Sea,0,0,2012
355545,Kate Geis,0,Paul Taylor Creative Domain,0,0,2014
285181,Bent Hamer,0,1001 Grams,0,0,2014
289039,Mohamed Khan,0,Factory Girl,0,0,2013
298721,Apichatpong Weerasethakul,0,Cemetery of Splendour,0,980000,2015
322614,Miguel LlansA,0,Crumbs,0,200000,2015
336805,Nabil Ayouch,0,Much Loved,0,0,2015
341077,Tom Daley,0,Tiger House,0,0,2015
97110,AntAnio Lopes Ribeiro,0,The Tyrannical Father,0,0,1941
74717,Francisco Ribeiro,0,Courtyard of the Ballads,0,0,1942
74718,JoAo Mendes,0,O Costa d'Ãfrica,0,0,1954
278718,Anna Melikyan,0,Star,0,0,2014
293941,StAphanie Joalland,0,The Quiet Hour,0,0,2014
342925,Wesley Chan,0,Everything Before Us,0,0,2015
342925,Philip Wang,0,Everything Before Us,0,0,2015
335490,Christina Rosendahl,0,The Idealist,0,2907868,2015
40483,Phil Roman,0,"You're a Good Sport, Charlie Brown",0,0,1975
289191,Anders Morgenthaler,0,I Am Here,0,0,2014
2232,Heiner Carow,0,The Legend of Paul and Paula,0,0,1973
126227,David S Cass Sr,0,Desolation Canyon,0,0,2006
144111,Dorothy Arzner,0,Nana,0,0,1934
144111,George Fitzmaurice,0,Nana,0,0,1934
20361,Robert Hossein,0,Cemetery Without Crosses,0,0,1969
295314,Lyes Salem,0,L'Oranais,0,0,2014
337730,DiastAme,0,French Blood,0,0,2015
95807,Nick Gomez,0,Ricochet,0,0,2011
336149,Marco van Belle,0,Arthur & Merlin,0,3000000,2015
32707,Mark Edwin Robinson,0,Breaking Dawn,0,0,2004
330298,Joann Sfar,0,The Lady in the Car with Glasses and a Gun,0,0,2015
267463,JC Calciano,0,The 10 Year Plan,0,0,2014
361138,Oskari Sipola,0,Urban Family,0,0,2015
10645,Ben Verbong,0,The Slurb,0,0,2001
359325,Aleksi SalmenperA,0,Distractions,0,0,2015
13305,Siegfried Hartmann,0,Snow-White and Rose-Red,0,0,1979
353500,Steven M Smith,0,Essex Boys: Law of Survival,0,0,2015
104274,Lamberto Bava,0,Blastfighter,0,0,1984
311539,Brett Sullivan,0,A Christmas Horror Story,0,0,2015
311539,Steven Hoban,0,A Christmas Horror Story,0,0,2015
311539,Grant Harvey,0,A Christmas Horror Story,0,0,2015
459,Ernst Marischka,0,Sissi: The Fateful Years of an Empress,0,0,1957
457,Ernst Marischka,0,Sissi,0,0,1955
25234,Anders Jacobsson,0,Evil Ed,0,0,1995
354667,Anup Bhandari,0,RangiTaranga,0,0,2015
40487,Albert Band,0,Robot Wars,0,0,1993
38237,Ian Barry,0,Robo Warriors,0,0,1996
17874,Michael Rae,0,Laserblast,0,0,1978
26679,Genie Joseph,0,Spookies,0,0,1986
26679,Thomas Doran,0,Spookies,0,0,1986
26679,Brendan Faulkner,0,Spookies,0,0,1986
66881,Don Dohler,0,Nightbeast,0,14000,1982
6318,Zoltan Spirandelli,0,Vaya con Dios,0,0,2002
353117,Greg Barker,0,The Thread,0,0,2015
78224,Chris Gerolmo,0,Certain Prey,0,0,2011
255775,Zhang Yang,0,Spicy Love Soup,0,0,1997
277967,Wolfgang Murnberger,0,Life Eternal,0,0,2015
324245,Bob Byington,0,7 Chinese Brothers,0,0,2015
168981,Masaki Kobayashi,0,Beautiful Days,0,0,1955
96717,Douglas Sirk,0,To New Shores,0,0,1937
320736,Dagur KAri,0,Virgin Mountain,0,0,2015
338767,Magnus Hedberg,0,From The Depths of My Heart,0,0,2015
338273,Luc Jacquet,0,Antarctica: Ice & Sky,0,0,2015
361159,Stanton Barrett,0,Navy Seals vs. Zombies,0,0,2015
336268,Aviva Kempner,0,Rosenwald,0,0,2015
348295,Chung Lee,0,The Laundryman,0,0,2015
338072,Xavier Koller,0,A Bell for Ursli,0,0,2015
40345,Renato Polselli,0,Delirium,0,0,1972
68387,Nick Copus,0,Bringing Ashley Home,0,0,2011
341962,AntonAn NovotnA,0,Stavitel chrÃ¡mu,0,0,1920
341962,Karl Degl,0,Stavitel chrÃ¡mu,0,0,1920
268099,Christian Frei,0,Sleepless In New York,0,0,2014
336660,Jonas Carpignano,0,Mediterranea,0,0,2015
319995,Pablo LarraAn,0,The Club,52761,0,2015
337115,JosA Luis Rugeles Gracia,0,Alias Maria,0,0,2015
159824,Genndy Tartakovsky,5.915336975,Hotel Transylvania 2,473226958,80000000,2015
360784,Ross Duffer,0,Hidden,0,0,2015
360784,Matt Duffer,0,Hidden,0,0,2015
330206,Reg Traviss,0,Anti-Social,0,0,2015
289232,Guy Myhill,0,The Goob,0,0,2014
314011,John Williams,0,The Beat Beneath My Feet,0,0,2014
316347,Nancy Criss,0,A Horse for Summer,0,0,2015
58156,Lisa Langseth,0,Pure,0,0,2009
286301,Ivano De Matteo,0,The Dinner,0,0,2014
72898,JeanLuc Godard,0,The Seven Deadly Sins,0,0,1962
72898,Claude Chabrol,0,The Seven Deadly Sins,0,0,1962
72898,Adouard Molinaro,0,The Seven Deadly Sins,0,0,1962
72898,Jacques Demy,0,The Seven Deadly Sins,0,0,1962
72898,Philippe de Broca,0,The Seven Deadly Sins,0,0,1962
72898,Roger Vadim,0,The Seven Deadly Sins,0,0,1962
72898,Sylvain Dhomme,0,The Seven Deadly Sins,0,0,1962
201284,George Griffith,0,From the Head,0,0,2011
72642,Greg Derochie,0,Solitary,0,0,2009
16013,Christina Rosendahl,0,Triple Dare,0,0,2006
200325,Juliane Lorenz,0,"Life, Love & Celluloid",0,0,1998
280668,John Pirozzi,0,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,0,0,2014
286256,Mauro Lima,0,Tim Maia,0,0,2014
26267,Duwayne Dunham,0,Now You See It...,0,0,2005
115626,Savage Steve Holland,0,Stuck in the Suburbs,0,0,2004
13968,Paul Hoen,0,Jump In!,0,0,2007
36269,Craig Shapiro,0,Winning London,0,0,2001
22371,Lev L Spiro,0,Minutemen,0,0,2008
19294,Gabriela Tagliavini,0,30 Days Until I'm Famous,0,0,2004
51824,Nigel Dick,0,2gether,0,0,2000
50587,Michel Poulette,0,Too Young to Marry,0,2,2007
243884,Shahram Mokri,0,Fish & Cat,0,0,2013
127367,Goran PaskaljeviA,0,When Day Breaks,0,0,2012
136884,George Sluizer,0,Dark Blood,0,0,2012
192137,Devyn Waitt,0,Not Waving But Drowning,0,0,2012
356905,Stuart McDonald,0,Oddball,0,0,2015
124111,Shawn Levy,0,Jett Jackson: The Movie,0,0,2001
16854,MAns MArlind,0,Snapphanar,0,0,2006
16854,BjArn Stein,0,Snapphanar,0,0,2006
79700,Sam Dunn,0,RUSH: Time Machine,0,0,2011
79700,Scot McFadyen,0,RUSH: Time Machine,0,0,2011
45722,Eliseo Subiela,0,Don't Look Down,0,0,2008
253112,Sidney J Furie,0,Sheila Levine is Dead and Living in New York,0,0,1975
49954,Vassili Silovic,0,Orson Welles: The One-Man Band,0,0,1995
49954,Oja Kodar,0,Orson Welles: The One-Man Band,0,0,1995
123691,David Van Taylor,0,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,0,0,1992
346401,HervA MartinDelpierre,0,Daft Punk Unchained,0,0,2015
207273,Eric England,0,Chilling Visions: 5 Senses of Fear,0,0,2013
207273,Nick Everhart,0,Chilling Visions: 5 Senses of Fear,0,0,2013
207273,Emily Hagins,0,Chilling Visions: 5 Senses of Fear,0,0,2013
207273,Jesse Holland,0,Chilling Visions: 5 Senses of Fear,0,0,2013
207273,Miko Hughes,0,Chilling Visions: 5 Senses of Fear,0,0,2013
207273,Andy Mitton,0,Chilling Visions: 5 Senses of Fear,0,0,2013
33352,Paprika Steen,0,Aftermath,0,0,2004
85207,Dominic Burns,0,Airborne,0,0,2012
204582,Vince Marcello,0,An American Girl: Saige Paints the Sky,0,0,2013
224778,Matt Eskandari,0,The Gauntlet,0,0,2013
142982,Mauro Bolognini,0,La corruzione,0,0,1963
91926,Paul China,0,Crawl,0,0,2011
179847,Krzysztof KieAlowski,0,First Love,0,0,1974
39793,Tetsuo Shinohara,0,First Love,0,0,2000
33984,Yukinari Hanawa,0,First Love,0,0,2006
134474,Lal,38.88888889,Godfather,700000,18000,1991
134474,Siddique,38.88888889,Godfather,700000,18000,1991
69407,K S Ravikumar,1,Varalaru,500000,500000,2006
40139,Michael Pataki,0,Mansion of the Doomed,0,0,1976
110433,Terry Hughes,0,Mrs. Santa Claus,0,0,1996
84912,Harry Beaumont,0,Murder in the Private Car,0,0,1934
168375,Arthur Allan Seidelman,0,Poker Alice,0,0,1987
24094,Peter J Eaton,0,Necessary Evil,0,950000,2008
120588,Gregory Ratoff,0,Something to Shout About,0,0,1943
88012,Joan Littlewood,0,Sparrows Can't Sing,0,0,1963
87734,George A Romero,0,There's Always Vanilla,0,0,1971
179868,Yoshishige Yoshida,0,The Affair,0,0,1967
328930,Partho SenGupta,0,Sunrise,0,0,2014
28472,Yash Chopra,0,Silsila,0,0,1981
288587,CAdric Kahn,0,Wild Life,0,0,2014
159215,Ray Enright,0,The Silk Express,0,0,1933
86040,Peter Bogdanovich,0,"To Sir, with Love II",0,0,1996
126464,Alex Pillai,0,Victim,0,0,2011
83834,Robert Voskanian,0,The Child,0,0,1977
88390,Jack Arnold,0,Black Eye,0,0,1974
117493,Marin Karmitz,0,Blow for Blow,0,0,1972
3145,Jimmy Sangster,0,The Horror of Frankenstein,0,0,1970
46581,Walerian Borowczyk,0,Immoral Tales,0,0,1974
31927,Uri Barbash,0,One of Us,0,0,1989
136146,Trevor Sands,0,Inside,0,0,2002
157161,Bradley Scott Sullivan,0,I Didn't Come Here to Die,0,0,2010
36550,Gary J Tunnicliffe,0,Jack and the Beanstalk,0,0,2009
339530,Don Michael Paul,0,Tremors 5: Bloodlines,0,0,2015
108204,Duwayne Dunham,0,Double Teamed,0,0,2002
6980,Greg Beeman,0,Horse Sense,0,0,1999
306745,Peter Sollett,0.081905,Freeheld,573335,7000000,2015
314385,Angelina Jolie,0.3727746,By the Sea,3727746,10000000,2015
116377,Marion Laine,0,An Open Heart,0,0,2012
309809,Mark Osborne,1.524550781,The Little Prince,97571250,64000000,2015
241573,Patrick Creadon,0,If You Build It,0,0,2014
295317,Belinda Sallin,0,Dark Star: HR Gigerâs World,0,0,2014
339320,Albert Xavier,0,Red Passport,0,0,2003
292539,Sanjay Rawal,0,Food Chains,0,913000,2014
301228,Justin Trefgarne,0,Narcopolis,0,1500000,2015
330112,Tony McNamara,0,Ashby,4631,0,2015
362046,Timothy Woodward Jr,0,4Got10,0,0,2015
59230,Francesco Rosi,0,Lucky Luciano,0,0,1973
314402,Jacques Audiard,0,Dheepan,248392,0,2015
332749,Karin Steinberger,0,The Forecaster,0,0,2014
332749,Marcus Vetter,0,The Forecaster,0,0,2014
361931,Anthony Wonke,0,Ronaldo,0,0,2015
85616,Anne Wivel,0,Svend,0,0,2011
72785,Jan Troell,0,The Flight of the Eagle,0,0,1982
124980,Jan Troell,0,Land of Dreams,0,0,1988
88947,Luigi Vanzi,0,A Dollar Between the Teeth,0,0,1967
144344,Luigi Vanzi,0,"A Man, a Horse, a Gun",0,0,1967
42093,Maximilian Schell,0,Marlene,0,0,1984
42460,Maximilian Schell,0,The Pedestrian,0,0,1973
192236,Maximilian Schell,0,Tales from the Vienna Woods,0,0,1979
175924,Joan Micklin Silver,0,Between the Lines,0,0,1977
326333,Ujj MAszAros KAroly,0,"Liza, the Fox-Fairy",0,0,2015
250535,Christopher Smith,0,Get Santa,0,0,2014
320028,Francesca Archibugi,0,Il nome del figlio,0,0,2015
250230,Fatih Akin,0,The Cut,0,16000000,2014
111732,Walter Lang,0,The Jackpot,0,0,1950
65282,Ted Tetzlaff,0,Gambling House,0,0,1950
62091,Maxwell Shane,0,City Across the River,0,0,1949
35418,Maxwell Shane,0,Nightmare,0,0,1956
276770,Jonathan Glazer,0,The Work of Director Jonathan Glazer,0,0,2005
47211,Carlos Saura,0,"Faster, Faster",0,0,1981
318954,Chad Burns,0,Beyond the Mask,1236094,0,2015
47934,Roland Emmerich,,,,,1900
252983,Kevin Munroe,0,Sly Cooper,0,0,2017
302349,Timo Vuorensola,0,Iron Sky: The Coming Race,0,18000000,2018
340488,Werner Herzog,0,Salt and Fire,0,0,2016
339988,James Ponsoldt,1.138769111,The Circle,20497844,18000000,2017
68730,Martin Scorsese,0.516033109,Silence,23737523,46000000,2016
352161,Pablo Trapero,0,The Clan,20381995,0,2015
28585,Geoff Klein,0,Bikini Girls on Ice,0,191000,2009
285689,James Keach,0,Glen Campbell: I'll Be Me,365522,0,2014
63081,Monthon Arayangkoon,0,The Victim,0,0,2006
67337,Ho MengHua,0,Killer Darts,0,0,1968
46636,Joseph Vilsmaier,0,Nanga Parbat,0,0,2010
296098,Steven Spielberg,4.1369587,Bridge of Spies,165478348,40000000,2015
353616,Trish Sie,0,Pitch Perfect 3,0,0,2017
158675,Nick Morris,0,Les MisÃ©rables in Concert - The 25th Anniversary,0,0,2010
171759,Bill Muir,0,The Lost Medallion: The Adventures of Billy Stone,0,0,2013
71374,Brian Katkin,0,If I Die Before I Wake,0,0,2001
336029,Natalie Portman,0,A Tale of Love and Darkness,0,4000000,2015
82968,JoAo Canijo,0,Blood of My Blood,0,0,2011
138752,Man Ray,0,Return to Reason,0,0,1923
316042,Paul Gross,0,Hyena Road,0,0,2015
304126,Philippe Falardeau,0,My Internship in Canada,0,0,2015
27152,Michael D Akers,0,"Gone, But Not Forgotten",0,0,2003
194548,Olga Malea,0,Honey and the Pig,0,0,2005
12794,Denis Langlois,0,Amnesia: The James Brighton Enigma,0,0,2005
166733,Makis Papadimitratos,0,Tsiou,0,0,2005
307276,Dimitris Papaioannou,0,2,0,0,2007
335138,Rebecca Parrish,0,Radical Grace,0,0,2015
126934,Greg Beeman,0,A Ring of Endless Light,0,0,2002
23142,Fred Olen Ray,0,Attack of the 60 Foot Centerfold,0,0,1995
198200,Jace Alexander,0,Jodi Arias: Dirty Little Secret,0,0,2013
106546,Jeff Celentano,0,Moscow Heat,1100000,0,2004
134782,Rosa Karo,0,The Italian Key,0,1800000,2011
253533,Vikram Kumar,0,Manam,0,0,2014
84911,Andreas Kleinert,0,Coming Home,0,0,2003
323661,Alexandre de La PatelliAre,0,Mune: Guardian of the Moon,15730665,0,2015
323661,BenoAt Philippon,0,Mune: Guardian of the Moon,15730665,0,2015
323661,Alexandre Heboyan,0,Mune: Guardian of the Moon,15730665,0,2015
362363,Dan Kavanaugh,0,Directed by Sidney Lumet: How the Devil Was Made,0,0,2008
324807,Luca Guadagnino,0,A Bigger Splash,1982505,0,2015
111718,Nagisa Ashima,0,The Sun's Burial,0,0,1960
88529,Yoshishige Yoshida,0,Good-for-Nothing,0,0,1960
55011,Tjebbo Penning,0,Morlang,0,500000,2001
99760,Eloy de la Iglesia,0,El pico 2,930349,0,1984
133560,Masahiro Shinoda,0,Youth in Fury,0,0,1960
338312,Attila A�rpa,0,Argo 2,0,0,2015
273197,Leste Chen,0,The Great Hypnotist,0,0,2014
67977,Jamie Thraves,0,I Just Want to Kiss You,0,0,1998
295799,Albert Maysles,0,Iris,0,0,2014
243352,Chris Dowling,0,Where Hope Grows,1156000,0,2014
51428,Alan Cumming,0,Ghost Writer,0,3000000,2007
141760,Dana Doron,0,Numbered,0,0,2012
141760,Uriel Sinai,0,Numbered,0,0,2012
346079,Nadeem Soumah,0,6 Ways to Die,0,0,2015
244316,David Hackl,0,Into the Grizzly Maze,0,10000000,2015
277190,Dennis Bots,0,Secrets of War,0,0,2014
352208,Michael Moore,0,Where to Invade Next,0,0,2015
89774,Mike Mills,0,"Air: Eating, Sleeping, Waiting and Playing",0,0,1999
43206,Arild FrAhlich,0,Pitbullterje,0,0,2005
156389,Ray Nazarro,0,Runt Page,0,0,1932
156388,Charles Lamont,0,The Pie-Covered Wagon,0,0,1932
289097,Stephen T Kay,0,Cell 213,0,0,2011
67216,Stephen T Kay,0,The Dead Will Tell,0,0,2004
26301,Stephen T Kay,0,The Hunt for the BTK Killer,0,0,2005
48426,Isabelle BrouA,0,The Pleasure Is All Mine,0,0,2004
359364,Yann ArthusBertrand,0,Human,0,13000000,2015
121869,Peter Greenaway,0,Eisenstein in Guanajuato,0,0,2015
310568,AlantA KavaAtA,0,The Summer of Sangaile,0,0,2015
319994,Patricio GuzmAn,0,The Pearl Button,0,0,2015
143769,Piers Haggard,0,Pennies from Heaven,0,0,1978
336666,Andrew Cividino,0,Sleeping Giant,0,0,2015
319996,SABU,0,Chasuke's Journey,0,0,2015
236873,SAlveig Anspach,0,Lulu in the Nude,0,0,2013
357784,Veiko A�unpuu,0,Roukli,0,17973,2015
314388,Jia Zhangke,0,Mountains May Depart,0,0,2015
223574,Steven Cantor,0,"Tent City, U.S.A",0,0,2012
181104,Tsai Mingliang,0,Sleeping on Dark Waters,0,0,2008
75063,Chuck Wein,0,Rainbow Bridge,0,0,1972
49249,Jim Goddard,0,A Tale of Two Cities,0,0,1980
76115,Nick Morris,0,The Phantom of the Opera at the Royal Albert Hall,0,0,2011
76115,Laurence Connor,0,The Phantom of the Opera at the Royal Albert Hall,0,0,2011
32226,James R Gorrie,0,The Indian,0,0,2007
327655,Alan Clarke,0,Nina,0,0,1978
207270,Matt Winn,0,The Hoarder,0,0,2015
353446,Straw Weisman,0,American Beach House,0,0,2015
323792,Martin Owen,0,L.A. Slasher,0,0,2015
359471,Timothy Woodward Jr,0,Swat: Unit 887,0,2000000,2015
248633,Harrison Smith,0,Zombie Killers: Elephant's Graveyard,0,0,2015
258665,Ravi Kumar,0,A Prayer for Rain,0,0,2013
113391,Kirby Dick,0,Private Practices: The Story of a Sex Surrogate,0,0,1986
80105,Carlos TherAn,0,Fuga de cerebros 2,0,0,2011
123879,Peter Paige,0,Say Uncle,0,650000,2005
40922,Stewart Wade,0,Coffee Date,0,0,2006
141581,GAraldine Nakache,0,Nous York,0,5,2012
141581,HervA Mimran,0,Nous York,0,5,2012
93230,Peter Flinth,0,Nobel's Last Will,0,0,2012
36737,Sheldon Wilson,0,Carny,0,0,2009
30671,Donald Wrye,0,Born Innocent,0,0,1974
336744,Han Junhee,0,Coin Locker Girl,0,0,2015
217185,Richard Sale,0,I'll Get By,0,0,1950
85285,Damiano Damiani,0,The Empty Canvas,0,0,1963
322453,Damiano Damiani,0,Assassini dei giorni di festa,0,0,2002
118876,Damiano Damiani,0,How to Kill a Judge,0,0,1975
4196,Damiano Damiani,0,Lenin: The Train,0,0,1988
64526,Damiano Damiani,0,Alex L'ariete,0,0,2000
106944,Damiano Damiani,0,A Complicated Girl,0,0,1969
58658,Damiano Damiani,0,The Day of the Owl,0,0,1968
152846,Damiano Damiani,0,The Most Beautiful Wife,0,0,1970
62947,Damiano Damiani,0,The Witch,0,0,1966
225719,JeanPaul SalomA,0,Playing Dead,0,0,2013
268060,�zz,0,Road to Paloma,0,0,2014
72485,Jennifer Baichwal,0,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,0,0,2002
49837,Frank Hurley,0,South,0,0,1919
38293,Dick Clement,0,Porridge,0,0,1979
32105,Gerald Thomas,0,Carry On Jack,0,0,1963
359305,Aisling Walsh,0,An Inspector Calls,0,0,2015
94649,Lisandro Alonso,0,La libertad,0,0,2001
9643,Helmut Dietl,0,Rossini,0,0,1997
170759,Til Schweiger,0,Kokowaah 2,0,0,2013
170759,Torsten KAnstler,0,Kokowaah 2,0,0,2013
297018,Rebecca Cremona,0,Simshar,0,0,2014
306947,Karyn Kusama,0,The Invitation,231737,0,2015
66741,Phillip J Roth,0,Total Reality,0,0,1997
85566,Chris Witherspoon,0,Rage,0,0,2010
4955,GAza von RadvAnyi,0,MÃ¤dchen in Uniform,0,0,1958
4955,Eva Ebner,0,MÃ¤dchen in Uniform,0,0,1958
191975,Harold Cronk,0,The Adventures of Mickey Matson and the Copperhead Conspiracy,0,0,2012
103750,Im Sangsoo,0,The Taste of Money,0,0,2012
151086,Alice Guy,0,The Ocean Waif,0,0,1916
344339,Ruth Ann Baldwin,0,'49-'17,0,0,1917
216822,George Schaefer,0,Laura Lansing Slept Here,0,0,1988
156068,Tom Moore,0,Mark of the Witch,0,0,1970
39882,Don Jones,0,Schoolgirls in Chains,0,45000,1973
89659,Nick Millard,0,Criminally Insane,0,30000,1975
163447,Nick Millard,0,Criminally Insane 2,0,0,1987
194720,Gus Trikonis,0,The Student Body,0,0,1976
158848,Jon GarcAa,0,The Falls,0,0,2012
197754,Rick Reinert,0,Winnie the Pooh Discovers the Seasons,0,0,1981
267428,Tenney Fairchild,0,Buttwhistle,0,0,2014
41809,Evan Clarry,0,Under the Radar,0,0,2004
360339,Shyam Madiraju,0,Eden,0,2300000,2015
188560,George Mendeluk,0,The Secret Lives of Second Wives,0,0,2008
44250,Kelsey T Howard,0.008172,Cruel World,16344,2000000,2005
172577,David Drury,0,The Take,0,0,2009
339350,Andrew KAtting,0,By Our Selves,0,0,2015
315872,Nanni Moretti,0,Mia Madre,0,0,2015
32577,John Duigan,0,The Parole Officer,0,0,2001
20430,Charlie Loventhal,0,Meet Market,0,0,2004
73455,JosA Luis LApezLinares,0,Speaking of Bunuel,0,0,2000
73455,Javier Rioyo,0,Speaking of Bunuel,0,0,2000
199184,Mauro Bolognini,0,Giovani mariti,0,0,1958
60193,Mauro Bolognini,0,Arrangiatevi!,0,0,1959
105529,Mauro Bolognini,0,Down the Ancient Stairs,0,0,1975
106224,Mauro Bolognini,0,The Inheritance,0,0,1976
198661,Mauro Bolognini,0,Metello,0,0,1970
68821,Mauro Bolognini,0,La notte brava,0,0,1959
76157,Mauro Bolognini,0,Il bell'Antonio,0,0,1960
159474,Mauro Bolognini,0,La viaccia,0,0,1961
198311,Mauro Bolognini,0,Mademoiselle de Maupin,0,0,1966
326755,Dino Risi,0,Dirty Weekend,0,0,1973
63071,Dino Risi,0,The Bishop's Bedroom,0,0,1977
65480,Dino Risi,0,Caro papÃ ,0,0,1979
63229,Dino Risi,0,Good King Dagobert,0,0,1984
72279,Dino Risi,0,Madman at War,0,0,1985
59139,Dino Risi,0,Il commissario Lo Gatto,0,0,1987
195812,Dino Risi,0,Normal Young Man,0,0,1969
194485,Dino Risi,0,The Priest's Wife,0,0,1970
65573,Dino Risi,0,In the Name of the Italian People,0,0,1971
92572,Dino Risi,0,The Tiger and the Pussycat,0,0,1967
56287,Dino Risi,0,Scandal in Sorrento,0,0,1955
61829,Dino Risi,0,Poor But Beautiful,0,0,1957
82368,Dino Risi,0,Love and Larceny,0,0,1960
92586,Dino Risi,0,Love in Rome,0,0,1960
76575,Dino Risi,0,La Marcia Su Roma,0,0,1962
193732,Mauro Morassi,0,Il successo,0,0,1963
45005,Dino Risi,0,The Monsters,0,0,1963
2969,Henrik Galeen,0,A Daughter Of Destiny,0,0,1928
273868,Luigi Magni,0,Scipione detto anche l'africano,0,0,1971
231304,Luigi Magni,0,Faustina,0,0,1968
36817,Michael Grossman,0,Two Heads Are Better Than None,0,0,2000
337014,Walter Veltroni,0,I bambini sanno,0,0,2015
47158,Mike Newell,0,The Good Father,0,0,1985
270487,Joel Coen,2.893075273,"Hail, Caesar!",63647656,22000000,2016
270487,Ethan Coen,2.893075273,"Hail, Caesar!",63647656,22000000,2016
214717,Philip Jackson,0,2103: The Deadly Wake,0,0,1997
32528,Robert Dornhelm,0,Spartacus,0,0,2004
14847,Eric Styles,0,Miss Conception,0,6000000,2008
39285,Gil Junger,0,Beauty & the Briefcase,0,0,2010
136294,Dominique Farrugia,0,The Perfect Date,0,0,2010
136294,Arnaud Lemort,0,The Perfect Date,0,0,2010
29760,Bobby Sheehan,0,Cayman Went,0,800000,2009
43713,Shinya Tsukamoto,0,Nightmare Detective,0,0,2006
45823,Lauren Himmel,0,Treading Water,0,0,2001
44008,Michael Biehn,0,The Victim,0,0,2011
46713,Keoni Waxman,0,Hunt to Kill,0,2300000,2010
362185,Amariah Olson,0,Operator,0,0,2015
362185,Obin Olson,0,Operator,0,0,2015
192767,Stephen Bradley,0,Noble,0,0,2014
250572,Jay Karas,0,Break Point,0,0,2014
353595,Rick Morales,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,0,0,2015
328246,Scott Crawford,0,Salad Days,0,0,2015
320589,Jessica Edwards,0,Mavis!,0,0,2015
319073,Jerry Rothwell,0,How To Change The World,0,0,2015
184608,Noriko Takao,0,Saint Young Men,0,0,2013
84658,Arthur Marks,0,Bonnie's Kids,0,0,1973
139646,MarAal ForAs,0,Animals,0,0,2012
119256,Karin BabinskA,0,Dolls,0,0,2007
153410,Andy Warhol,0,Kiss,0,0,1963
214219,Donovan Marsh,0,iNumber Number,0,747487,2013
238458,Charles Correll,0,Dead Before Dawn,0,0,1993
265760,Kirk Browning,0,Death of a Salesman,0,0,2000
84114,LAszlA Benedek,0,"Namu, the Killer Whale",0,0,1966
40826,LAszlA Benedek,0,Affair in Havana,0,0,1957
26015,John Newland,0,Don't Be Afraid of the Dark,0,0,1973
41434,Fruit Chan,0,Don't Look Up,0,0,2009
58405,Hideo Nakata,0,Don't Look Up,0,0,1996
111460,Mervyn LeRoy,0,"Elmer, The Great",0,0,1933
318917,David Wnendt,7.981475439,Look Who's Back,25513752,3196621,2015
237303,Jono Oliver,0,Home,0,0,2013
79580,Oleg Pogodin,0,Home,0,0,2011
30933,John Llewellyn Moxey,0,Home for the Holidays,0,0,1974
124088,Leslie Harris,0,Just Another Girl on the I.R.T.,0,0,1993
47084,Diarmuid Lawrence,0,Little Dorrit,0,0,2008
47084,Dearbhla Walsh,0,Little Dorrit,0,0,2008
47084,Adam Smith,0,Little Dorrit,0,0,2008
54297,Edward Montagne,0,McHale's Navy Joins the Air Force,0,0,1965
10094,Ringan Ledwidge,0,Gone,0,0,2006
70553,Jim Markovic,0,Sleepaway Camp IV: The Survivor,0,0,1992
57662,Ian Dalrymple,0,Storm in a Teacup,0,0,1937
57662,Victor Saville,0,Storm in a Teacup,0,0,1937
61656,Brett Parker,0,Meet Prince Charming,0,0,2002
58106,Neill Fearnley,0,The Boy Next Door,0,0,2008
44848,Penelope Spheeris,0,The Decline of Western Civilization Part III,0,0,1998
175005,Irvin Willat,0,The Grim Game,0,0,1919
20381,Louis Morneau,0,The Hitcher II: I've Been Waiting,0,0,2003
97108,Connie Field,0,The Life and Times of Rosie the Riveter,0,0,1980
91001,Paul D Hannah,0,The Marriage Chronicles,0,0,2012
125527,Youssef Chahine,0,The Other,0,0,1999
78115,Ariel Rotter,0,The Other,0,0,2007
158939,Randa Haines,0,Something About Amelia,0,0,1984
363439,Bert I Gordon,0,Secrets of a Psychopath,0,0,2015
325848,NoAmie Saglio,0,"Connasse, Princesse des cÅurs",0,0,2015
325848,EloAse Lang,0,"Connasse, Princesse des cÅurs",0,0,2015
